MF,Name,mz,RT,RT.seconds,id,adduct,ionMass,retentionTimeInSeconds,molecularFormula,precursorFormula,SiriusScore,TreeScore,IsotopeScore,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#all classifications,formulaRank,#adducts,#predictedFPs,ConfidenceScore,CSI:FingerIDScore,ZodiacScore,InChIkey2D,InChI,name,smiles,xlogp,pubchemids,links,dbflags,fraction
RP_1379,Unknown,120.08104,1.157,69.42,109_201006_Poo_TruePooMortality_DDApos_109,[M + H]+,120.0811,69.046,C8H9N,C8H9N,56.56974182302943,51.728212905700246,4.841528917329183,Alkaloids,0.993878960609436,Tryptophan alkaloids,0.8071370720863342,Simple indole alkaloids,0.5825796127319336,Indolines,0.927497148513794,NA,NA,Indolines,0.927497148513794,Indoles and derivatives,0.8950149416923523,Organoheterocyclic compounds,0.9973570108413696,Organic compounds; Organoheterocyclic compounds; Indoles and derivatives; Organonitrogen compounds; Indolines; Benzenoids; Amines; Secondary amines; Secondary alkylarylamines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities,1,1,1,0.31758173408538504,-42.73631170697401,N/A,LPAGFVYQRIESJQ,"InChI=1S/C8H9N/c1-2-4-8-7(3-1)5-6-9-8/h1-4,9H,5-6H2",Indoline,C1CNC2=CC=CC=C21,1.8862288,10328;11636799;18666796;20732182;21872711;76974127;87375486;87376376;88955443;138396228,ZINC bio:(ZINC00967454);additional;MeSH:(10328);PubMed;NORMAN:(NS00014420);COCONUT:(CNP0077169);PubChem:(10328 11636799 18666796 20732182 21872711 76974127 87375486 87376376 88955443 138396228);CHEBI:(43295);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;KEGG Mine,25856598118,RP
RP_14640,Methylthioadenosine,298.09698,2.297,137.82000000000002,181_201006_Poo_TruePooMortality_DDApos_181,[M + H]+,298.09731,137.379,C11H15N5O3S,C11H15N5O3S,30.320675704427103,27.87428670938568,2.4463889950414286,Carbohydrates,0.9953776597976683,Nucleosides,0.9945959448814392,Purine nucleos(t)ides,0.9970443844795228,5'-deoxy-5'-thionucleosides,0.996195673942566,NA,NA,5'-deoxy-5'-thionucleosides,0.996195673942566,5'-deoxyribonucleosides,1,"Nucleosides, nucleotides, and analogues",0.9981957077980042,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Thioethers; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; 6-aminopurines; Sulfenyl compounds; Organic cations; Dialkylthioethers; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 5'-deoxyribonucleosides; 5'-deoxy-5'-thionucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1,1,1,0.6376819140867096,-7.983700621350688,N/A,WUUGFSXJNOTRMR,"InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)",Vitamin L2,CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,-0.807151794,149;99302;688097;439176;453683;13101165;13101166;15939259;25322898;46874793;57104771;59099797;58682801;58108938;91614589;98100246;124300729;124300795;134694842;138107656,HMDB:(1173);SuperNatural:(SN00036172 SN00036174 SN00322908 SN00036175 SN00036173 SN00008121);ZINC bio:(ZINC03869319 ZINC03869320 ZINC03869321 ZINC03869322 ZINC04228245);additional;MeSH:(149 99302 439176 453683);Plantcyc:(5-METHYLTHIOADENOSINE CPD4FS-4 CPDQT-42);PubMed;NORMAN:(NS00014568);COCONUT:(CNP0141020);Natural Products:(UNPD27064 UNPD190794);PubChem:(149 99302 688097 439176 453683 13101165 13101166 15939259 25322898 46874793 57104771 59099797 58682801 58108938 91614589 98100246 124300729 124300795 134694842 138107656);CHEBI:(17509);PubChem class - bio and metabolites;KEGG:(C00170);PubChem class - safety and toxic;YMDB:(178);Training Set;PubChem class - drug;Biocyc:(5-METHYLTHIOADENOSINE CPD-18501),121629038,RP
RP_1634,Unknown,127.05042,1.446,86.75999999999999,148_201006_Poo_TruePooMortality_DDApos_148,[M + H]+,127.05051,86.934,C5H6N2O2,C5H6N2O2,42.30197089636032,39.94241662065393,2.3595542757063885,Alkaloids,0.99966299533844,Pseudoalkaloids,0.8535928130149841,pteridine alkaloids,0.333914577960968,Pyrimidones,0.7015169262886047,Pyrimidones,0.7015169262886047,Pyrimidines and pyrimidine derivatives,0.882414698600769,Diazines,0.7123780250549316,Organoheterocyclic compounds,0.9999898672103882,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Diazines; Hydropyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,1,0.3588902216256368,-8.506334704935261,N/A,RWQNBRDOKXIBIV,"InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)",thymine,CC1=CNC(=O)NC1=O,-0.475097358,1135;12359160;12359161;12359162;10887937;11557282;16213347;54289728;54289729;57369822;59444585;69200685;87563167;101160898;101160900;102065175;101216533;102115067;102115068;102115069;102115070;100941872;101933235;101933236;117647962;123425554;129818678;129847303;139025382,HMDB:(262);ZINC bio:(ZINC00157062);additional;MeSH:(1135);Plantcyc:(THYMINE);PubMed;NORMAN:(NS00001295);COCONUT:(CNP0076539 CNP0096842 CNP0143365);KNApSAcK:(1511);Natural Products:(UNPD144240);PubChem:(1135 12359160 12359161 12359162 10887937 11557282 16213347 54289728 54289729 57369822 59444585 69200685 87563167 101160898 101160900 102065175 101216533 102115067 102115068 102115069 102115070 100941872 101933235 101933236 117647962 123425554 129818678 129847303 139025382);CHEBI:(17821);PubChem class - bio and metabolites;KEGG:(C00178);PubChem class - safety and toxic;YMDB:(885);Biocyc:(CPD1A0-6200 THYMINE),87009662,RP
RP_1937,Unknown,136.06187,1.093,65.58,57_201006_Poo_TruePooMortality_DDApos_57,[M + H]+,136.06196,56.222,C5H5N5,C5H5N5,19.873417735414776,18.074164691414072,1.7992530440007044,Alkaloids,0.9918219447135924,Pseudoalkaloids,0.9016534090042114,Purine alkaloids,0.9474297165870668,Imidazopyrimidines,0.6022182106971741,NA,NA,NA,NA,Imidazopyrimidines,0.6022182106971741,Organoheterocyclic compounds,0.9997305274009703,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Amines; Primary amines; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities,1,1,1,0.48205635535143726,-9.327281078690614,N/A,GFFGJBXGBJISGV,"InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)",adenine,C1=NC2=NC=NC(=C2N1)N,-0.420141459,190;145773;5231965;5232021;10510933;10558676;12254451;12254453;12254454;10855511;10920592;10997088;11094673;11116183;11263523;16735292;16735560;22564646;53835261;53835262;53349103;57461989;66995532;101129868;101129869;101153232;101153233;101239558;101239559;136016208;136136180;136165284;136645033;136645034;137067458;136174353;136680286;136238512;136735806;136494260;136496524;138396137,HMDB:(34);ZINC bio:(ZINC00000882);additional;MeSH:(190);Plantcyc:(ADENINE);PubMed;NORMAN:(NS00010868);COCONUT:(CNP0128332);KNApSAcK:(1490);Natural Products:(UNPD128555);PubChem:(190 145773 5231965 5232021 10510933 10558676 12254451 12254453 12254454 10855511 10920592 10997088 11094673 11116183 11263523 16735292 16735560 22564646 53835261 53835262 53349103 57461989 66995532 101129868 101129869 101153232 101153233 101239558 101239559 136016208 136136180 136165284 136645033 136645034 137067458 136174353 136680286 136238512 136735806 136494260 136496524 138396137);CHEBI:(16708);PubChem class - bio and metabolites;KEGG:(C00147);PubChem class - safety and toxic;YMDB:(887);PubChem class - drug;Biocyc:(ADENINE SMA-0000072),120564094,RP
RP_1964,Unknown,137.04588,1.118,67.08000000000001,99_201006_Poo_TruePooMortality_DDApos_99,[M + H]+,137.04598,67.085,C5H4N4O,C5H4N4O,26.77050415630572,25.940206038696097,0.8302981176096227,Alkaloids,0.9978601336479188,Pseudoalkaloids,0.690265953540802,Purine alkaloids,0.712895393371582,6-oxopurines,0.8833584785461426,Purinones,0.9914359450340272,Purines and purine derivatives,0.9806339740753174,Imidazopyrimidines,0.99631929397583,Organoheterocyclic compounds,0.9999998807907104,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyrazoles; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,1,0.1654502542927876,-38.00007611941559,N/A,FDGQSTZJBFJUBT,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",Sarcine,C1=NC2=C(N1)C(=O)N=CN2,-0.230433688,790;4400106;57636748;102431306;102495639;135507760;135546991;136016207;136069790;136636086;136648540;136662831;135948648;136242401;136242402;137185169;135398638;135407690;135437272;135450926;135480515;136913050;136913051;135492974;136960302;136961200;136961201;136961202,HMDB:(157);SuperNatural:(SN00024300);ZINC bio:(ZINC18153302);additional;MeSH:(135398638);Plantcyc:(HYPOXANTHINE);PubMed;NORMAN:(NS00010150);COCONUT:(CNP0229561 CNP0375307);KNApSAcK:(1502);Natural Products:(UNPD77089);PubChem:(790 4400106 57636748 102431306 102495639 135507760 135546991 136016207 136069790 136636086 136648540 136662831 135948648 136242401 136242402 137185169 135398638 135407690 135437272 135450926 135480515 136913050 136913051 135492974 136960302 136961200 136961201 136961202);CHEBI:(17368);PubChem class - bio and metabolites;KEGG:(C00262);PubChem class - safety and toxic;YMDB:(555);Training Set;PubChem class - drug;Biocyc:(SMA-0000646 SMA-0000313 HYPOXANTHINE),121629054,RP
RP_1965,Unknown,137.04591,1.317,79.02,99_201006_Poo_TruePooMortality_DDApos_99,[M + H]+,137.04598,67.085,C5H4N4O,C5H4N4O,26.77050415630572,25.940206038696097,0.8302981176096227,Alkaloids,0.9978601336479188,Pseudoalkaloids,0.690265953540802,Purine alkaloids,0.712895393371582,6-oxopurines,0.8833584785461426,Purinones,0.9914359450340272,Purines and purine derivatives,0.9806339740753174,Imidazopyrimidines,0.99631929397583,Organoheterocyclic compounds,0.9999998807907104,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyrazoles; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,1,0.1654502542927876,-38.00007611941559,N/A,FDGQSTZJBFJUBT,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",Sarcine,C1=NC2=C(N1)C(=O)N=CN2,-0.230433688,790;4400106;57636748;102431306;102495639;135507760;135546991;136016207;136069790;136636086;136648540;136662831;135948648;136242401;136242402;137185169;135398638;135407690;135437272;135450926;135480515;136913050;136913051;135492974;136960302;136961200;136961201;136961202,HMDB:(157);SuperNatural:(SN00024300);ZINC bio:(ZINC18153302);additional;MeSH:(135398638);Plantcyc:(HYPOXANTHINE);PubMed;NORMAN:(NS00010150);COCONUT:(CNP0229561 CNP0375307);KNApSAcK:(1502);Natural Products:(UNPD77089);PubChem:(790 4400106 57636748 102431306 102495639 135507760 135546991 136016207 136069790 136636086 136648540 136662831 135948648 136242401 136242402 137185169 135398638 135407690 135437272 135450926 135480515 136913050 136913051 135492974 136960302 136961200 136961201 136961202);CHEBI:(17368);PubChem class - bio and metabolites;KEGG:(C00262);PubChem class - safety and toxic;YMDB:(555);Training Set;PubChem class - drug;Biocyc:(SMA-0000646 SMA-0000313 HYPOXANTHINE),121629054,RP
RP_2980,Unknown,152.05673,1.425,85.5,146_201006_Poo_TruePooMortality_DDApos_146,[M + H]+,152.05681,85.421,C5H5N5O,C5H5N5O,25.28167031358412,23.707721701617743,1.5739486119663777,Alkaloids,0.9969035983085632,Pseudoalkaloids,0.9196511507034302,Purine alkaloids,0.95579594373703,Purinones,0.847112238407135,Purinones,0.847112238407135,Purines and purine derivatives,0.9875461459159852,Imidazopyrimidines,0.9999173879623412,Organoheterocyclic compounds,0.9999995231628418,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Purinones; Diazines; Imidazopyrimidines; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,3,0.4393526323878295,-16.686346342127347,N/A,UYTPUPDQBNUYGX,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",Dew Pearl,C1=NC2=C(N1)NC(=N)N=C2O,-0.300000012,101209860;101209861;135537618;135818268;136111026;136636085;136176309;136689991;136219950;136219951;137154458;137224691;136806181;135398634;136373045;137262648;137262649;136900161;136912024;135492042,HMDB:(132);SuperNatural:(SN00001734);ZINC bio:(ZINC00895129);additional;HSDB:(73-40-5);MeSH:(135398634);Plantcyc:(GUANINE);PubMed;NORMAN:(NS00004031);COCONUT:(CNP0181327);KNApSAcK:(1501);Natural Products:(UNPD47403);PubChem:(101209860 101209861 135537618 135818268 136111026 136636085 136176309 136689991 136219950 136219951 137154458 137224691 136806181 135398634 136373045 137262648 137262649 136900161 136912024 135492042);CHEBI:(16235);PubChem class - bio and metabolites;KEGG:(C00242);PubChem class - safety and toxic;YMDB:(698);Training Set;PubChem class - drug;Biocyc:(GUANINE SMA-0000461),121629566,RP
RP_2981,Unknown,152.05678,1.17,70.19999999999999,146_201006_Poo_TruePooMortality_DDApos_146,[M + H]+,152.05681,85.421,C5H5N5O,C5H5N5O,25.28167031358412,23.707721701617743,1.5739486119663777,Alkaloids,0.9969035983085632,Pseudoalkaloids,0.9196511507034302,Purine alkaloids,0.95579594373703,Purinones,0.847112238407135,Purinones,0.847112238407135,Purines and purine derivatives,0.9875461459159852,Imidazopyrimidines,0.9999173879623412,Organoheterocyclic compounds,0.9999995231628418,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Purinones; Diazines; Imidazopyrimidines; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,3,0.4393526323878295,-16.686346342127347,N/A,UYTPUPDQBNUYGX,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",Dew Pearl,C1=NC2=C(N1)NC(=N)N=C2O,-0.300000012,101209860;101209861;135537618;135818268;136111026;136636085;136176309;136689991;136219950;136219951;137154458;137224691;136806181;135398634;136373045;137262648;137262649;136900161;136912024;135492042,HMDB:(132);SuperNatural:(SN00001734);ZINC bio:(ZINC00895129);additional;HSDB:(73-40-5);MeSH:(135398634);Plantcyc:(GUANINE);PubMed;NORMAN:(NS00004031);COCONUT:(CNP0181327);KNApSAcK:(1501);Natural Products:(UNPD47403);PubChem:(101209860 101209861 135537618 135818268 136111026 136636085 136176309 136689991 136219950 136219951 137154458 137224691 136806181 135398634 136373045 137262648 137262649 136900161 136912024 135492042);CHEBI:(16235);PubChem class - bio and metabolites;KEGG:(C00242);PubChem class - safety and toxic;YMDB:(698);Training Set;PubChem class - drug;Biocyc:(GUANINE SMA-0000461),121629566,RP
RP_3769,Unknown,164.05664,1.168,70.08,112_201006_Poo_TruePooMortality_DDApos_112,[M + H]+,164.05688,70.017,C6H5N5O,C6H5N5O,39.40013653966878,37.26511418181739,2.1350223578513914,Alkaloids,0.9992929697036744,Pseudoalkaloids,0.8220011591911316,pteridine alkaloids,0.9132763743400574,Pterins and derivatives,0.8021960258483887,NA,NA,Pterins and derivatives,0.8021960258483887,Pteridines and derivatives,0.9925922155380248,Organoheterocyclic compounds,0.9999487400054932,Organic compounds; Organoheterocyclic compounds; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,1,0.3741476224763264,-15.330530552743996,N/A,HNXQXTQTPAJEJL,"InChI=1S/C6H5N5O/c7-6-10-4-3(5(12)11-6)8-1-2-9-4/h1-2H,(H3,7,9,10,11,12)",Pterine,C1=CN=C2C(=N1)C(=O)NC(=N2)N,-1.39999998,123274885;135398660,HMDB:(802);ZINC bio:(ZINC17819771);additional;MeSH:(135398660);PubMed;NORMAN:(NS00027152);COCONUT:(CNP0238589);Natural Products:(UNPD40143);PubChem:(123274885 135398660);CHEBI:(44992 37105 18265);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C00715);PubChem class - safety and toxic;Biocyc:(CPD-16478),17266682222,RP
RP_3959,L-Phenylalanine,166.08627,1.157,69.42,110_201006_Poo_TruePooMortality_DDApos_110,[M + H3N + H]+,166.08637,69.349,C9H8O2,C9H11NO2,33.58281690740777,33.58281690740777,0,Amino acids and Peptides,0.846881628036499,Small peptides,0.8274220824241638,Aminoacids,0.7395274639129639,Phenylalanine and derivatives,0.771405041217804,Amino acids and derivatives,0.7042543888092041,"Amino acids, peptides, and analogues",0.7119543552398682,Carboxylic acids and derivatives,0.9878165125846864,Organic acids and derivatives,0.9942126870155334,"Organic compounds; Amino acids, peptides, and analogues; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",1,2,2,0.4646897302443787,-0.46054440373590066,N/A,COLNVLDHVKWLRT,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)",Sabiden,C1=CC=C(C=C1)CC(C(=O)O)N,0.690450609,994;6140;71567;450580;450585;450605;2724448;3823098;5460949;5460950;5460952;5460953;5460957;5460958;10511283;10511284;10702212;6919011;6925665;12132826;12132829;9877477;10012270;9989619;13000972;13000974;13000976;13000978;13000981;13000983;13000986;13000987;13000992;13000995;13000997;13000999;10103511;10154215;11062753;10241165;11819436;10329658;10329702;10352075;10397170;11378724;10442063;20598859;16213431;16213432;16213459;16213565;16217565;16219910;23244601;25240041;25240491;25240783;25240991;25241052;25241066;25241070;25241360;25241565;24773270;53731873;53731875;53731876;53731877;53731878;57397115;56617616;56634323;59373178;66995391;66995546;66995580;66995721;71308946;71309396;87528067;87221210;87471585;88455641;90120010;91590842;102122880;101731663;102152000;102176479;100915787;101868632;102601151;102602169;102602342;117064739;119078553;119078554;119080919;118264378;124202794;129736625;131701211;134501265;131860346;131868860;134866153;138986901,HMDB:(159);PubChem class - food;SuperNatural:(SN00000169 SN00001028);ZINC bio:(ZINC00001927 ZINC00105196);additional;HSDB:(63-91-2);MeSH:(994 6140 6925665);Plantcyc:(CPD-216 PHE B-DMAN-HEX-1:5);PubMed;NORMAN:(NS00002612);COCONUT:(CNP0082854 CNP0082855 CNP0193965);KNApSAcK:(1386);Natural Products:(UNPD39371 UNPD26171);PubChem:(994 6140 71567 450580 450585 450605 2724448 3823098 5460949 5460950 5460952 5460953 5460957 5460958 10511283 10511284 10702212 6919011 6925665 12132826 12132829 9877477 10012270 9989619 13000972 13000974 13000976 13000978 13000981 13000983 13000986 13000987 13000992 13000995 13000997 13000999 10103511 10154215 11062753 10241165 11819436 10329658 10329702 10352075 10397170 11378724 10442063 20598859 16213431 16213432 16213459 16213565 16217565 16219910 23244601 25240041 25240491 25240783 25240991 25241052 25241066 25241070 25241360 25241565 24773270 53731873 53731875 53731876 53731877 53731878 57397115 56617616 56634323 59373178 66995391 66995546 66995580 66995721 71308946 71309396 87528067 87221210 87471585 88455641 90120010 91590842 102122880 101731663 102152000 102176479 100915787 101868632 102601151 102602169 102602342 117064739 119078553 119078554 119080919 118264378 124202794 129736625 131701211 134501265 131860346 131868860 134866153 138986901);CHEBI:(76052 17295 57981 32494 58095 32505 32487 32504 16998 32495 32486 28044);PubChem class - bio and metabolites;KEGG:(C00079 C02265 C02057);PubChem class - safety and toxic;YMDB:(304 995);Training Set;PubChem class - drug;Biocyc:(CPD-216 PHE SMA-0000294 SMA-0000352),255847294,RP
RP_5098,Unknown,182.06717,1.302,78.12,128_201006_Poo_TruePooMortality_DDApos_128,[M + H]+,182.06752,78.25,C6H7N5O2,C6H7N5O2,29.251027483899545,29.154726449971346,0.09630103392820466,Alkaloids,0.9880613088607788,Pseudoalkaloids,0.8482913374900818,pteridine alkaloids,0.7078253626823425,Aminopyrimidines and derivatives,0.853400707244873,Aminopyrimidines and derivatives,0.853400707244873,Pyrimidines and pyrimidine derivatives,0.8489834666252136,Diazines,0.993374526500702,Organoheterocyclic compounds,0.9995105266571044,Organic compounds; Organoheterocyclic compounds; Pyrazines; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Carbonyl compounds; Amines; Primary amines; Imidolactams; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,1,0.10955294530151945,-92.3820929349749,N/A,OSERFNRYKBOUSZ,"InChI=1S/C6H7N5O2/c7-5-4(8-1-2-9-5)6(13)11-10-3-12/h1-3H,(H2,7,9)(H,10,12)(H,11,13)",null,C1=CN=C(C(=N1)C(=O)NNC=O)N,-0.899999976,129934756,PubChem:(129934756),2,RP
RP_5356,Unknown,186.03874,1.168,70.08,114_201006_Poo_TruePooMortality_DDApos_114,[M + Na]+,186.0389,70.017,C6H5N5O,C6H5N5O,3.7577860866874455,2.1523888351574207,1.6053972515300243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RP
RP_5674,Unknown,188.07063,2.023,121.38000000000001,175_201006_Poo_TruePooMortality_DDApos_175,[M + H]+,188.07082,121.078,C11H9NO2,C11H9NO2,54.68122752317833,51.36706617902283,3.314161344155499,Alkaloids,0.9660824537277222,Tryptophan alkaloids,0.7482279539108276,Simple indole alkaloids,0.9129514694213868,Indoles,0.7563761472702026,NA,NA,Indoles,0.7563761472702026,Indoles and derivatives,0.6298712491989136,Organoheterocyclic compounds,0.9130865335464478,Organic compounds; Organoheterocyclic compounds; Pyrroles; Ketones; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Benzene and substituted derivatives; Benzenoids; Indoles; Aryl ketones; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,1,0.15267576942692354,-33.39626483578204,N/A,SXOUIMVOMIGLHO,"InChI=1S/C11H9NO2/c13-11(14)6-5-9-7-8-3-1-2-4-10(8)12-9/h1-7,12H,(H,13,14)",3-indoleacrylate,C1=CC=C2C(=C1)C=C(N2)C=CC(=O)O,1.99224496,15030923;54329873,NORMAN:(NS00015052);COCONUT:(CNP0200421);HMDB:(734);PubChem:(15030923 54329873);CHEBI:(90333);ZINC bio:(ZINC12494290);PubChem class - bio and metabolites;Training Set;PubMed,19161194,RP
RP_5998,Unknown,194.06735,1.739,104.34,160_201006_Poo_TruePooMortality_DDApos_160,[M + H]+,194.06757,104.495,C7H7N5O2,C7H7N5O2,67.04607435873571,64.79888117743086,2.2471931813048545,Alkaloids,0.9995039701461792,Pseudoalkaloids,0.856299102306366,pteridine alkaloids,0.8558187484741211,Pterins and derivatives,0.9435208439826964,NA,NA,Pterins and derivatives,0.9435208439826964,Pteridines and derivatives,0.9912288188934326,Organoheterocyclic compounds,0.9996563196182252,Organic compounds; Organoheterocyclic compounds; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,1,1,1,0.04578450501232379,-50.12617175047867,N/A,RFTAPWOOGAINRY,"InChI=1S/C7H7N5O2/c1-12-6(14)4-5(11-7(12)8)10-3(13)2-9-4/h2H,1H3,(H3,8,10,11,13)",3-methyl isoxanthopterin,CN1C(=O)C2=C(NC(=O)C=N2)N=C1N,-1.89999998,8853189,MeSH:(8853189);PubChem:(8853189);PubMed,70,RP
