1553	19.708	203.08827	Unknown	[M-H]-		0.056	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.12	200929_Smp_C_4LGV_T36	203.08827:230612 204.09162:65434 205.09498:69924		131441	1244583	1442848	1136505	212294	16724	55627	70552	574507	1239396	1457749	344648	525264	927430	839682	1115001	377080	514766	296835	466489	840978	485642	618037	176806	613121	1014079	627285	255758	192379	194522	790249	371500	751156	161898	537681	523268	1232853	7763386	935483	583064	1143917	333934	783095	512602	717429	253299	849773	640459	680291	738313	258501	521126	1147244	741396	208052	438533	546428	668158	285640	964617	1538480	976405	157143	842296	205235	7707062	717830	514620	831175	677489	268700	129878	1022850	629376	178810	729663	649892	384286	512306	567102	726945	417865	235208	707417	5544138	749056	592092	1777794	9488035	5937174	251996	449262	839822	436200	520249	712556	915092	2001368	2422962	594305	361037	1121849	275928	623718	824716	954722	7501711	1056155	1031216.17203776	1615749.98608465
1554	3.182	203.10315	Unknown	[M-H]-		0.13	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	18.6	200929_Smp_C_3LV_T48	203.10315:724516 204.1065:57742 205.10986:0		320104	170789	20364	14554	235835	273745	83648	604835	352965	1178704	705794	2934843	4955674	436282	484315	287887	531559	496251	2331530	185732	364857	215836	28161	480640	140388	192099	44406	154656	92756	90287	151485	138344	128831	52949	94624	60060	169324	9278683	2786473	90017	72505	15220	204695	19284	145297	88914	561376	82474	55790	29196	578120	1228324	133470	274531	46729	34326	35342	27701	61372	217920	398617	33751	69469	112320	293204	92547	72122	66658	62295	106906	316837	1410055	75747	135120	286631	153688	15698	156313	104833	57363	62416	81102	36736	16255	23080030	89540	234890	5829875	232256	19280154	255589	83324	80384	19230	33006	205690	121048	4168819	13309507	94740	83870	408655	27925252	57947	59201	1325670	12818599	427805	1386246.61368815	4338126.67642236
1555	4.947	203.10338	Unknown	[M-H]-		0.213	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.41	200929_Smp_A_4LGV_T36	203.10338:1583523 204.10673:134788 205.11009:28041		17373	94603	20045	12512	85738	172416	234658	128948	2865160	2022144	6311160	4034687	172542	5293519	4723309	3185894	260915	2369799	200414	1251610	176289	14120	39247	202104	34689	37892	30389	8783	63066	17411	32957	594792	133724	25600	38336	35873	66007	101970584	37112156	115910	55909	507540	595523	1103674	53454	728650	541555	17904	94409	13070	154172	113457	430782	27844	8942	514491	96625	15717	35891	719451	226126	17627	30857	18021	1342962	28704344	46566	15965	15078	65455	100683	423978	24437	175220	25932	166166	16630	9016	126779	71731	15267	47478	83025	14248	37115556	184030	170529	14754973	50028352	46646112	89818	16166	2728100	600821	119359	216080	480683	22301712	60510744	157957	215668	13191159	34382808	17312	77331	2750603	48013816	73572	5061697.06417282	15003131.5067658
1556	2.339	203.12837	Unknown	[M-H]-		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	546.45	200929_Smp_A_6HV_T36	203.12837:240376 204.13172:33350 205.13508:0		12351	34969	14099	13788	65266	7793	143526	32035	87412	214878	48403	92747	84162	17466	31083	10560	37299	11462	18463	12494	113659	43845	16858	171211	18792	16277	94075	16491	16370	32568	63656	71778	55165	258480	173021	151511	15207	810535	99003	310323	12893	20645	2237042	64844	30986	16296	13761	20187	36754	54443	137582	126347	41902	19071	19237	39525	10996	15280	41296	41211	647383	18035	14802	67724	60836	19077	53781	69258	17200	679278	54413	16084	35504	15960	36952	152700	21685	32419	49568	13133	13754	237326	140562	34785	50832	37389	16050	46290	78448	222804	16439	22752	340444	12945	21660	39574	13385	18226	29021	250943	51892	68577	129445	14352	16384	52737	522799	174568	104532.894734701	246791.05408327
1557	2.363	203.86832	Unknown	[M-H]-	ion correlated with 1569	0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2636.82	200929_Blk_Media_blk	203.86832:352657 204.87167:23311 205.87503:453236		0	64244	0	505882	5989927	0	6130	3657	0	0	12993	0	0	0	0	13256	0	0	0	11458	0	0	0	0	94203	1192755	0	0	0	0	10555	0	15176	0	0	4252970	0	2988370	0	0	0	947491	0	0	0	0	0	0	0	0	166959	0	0	1155662	0	14172	0	2820858	0	0	0	142825	0	0	0	0	2946650	0	106662	0	0	0	16797	0	0	0	817240	0	856187	13651	0	0	0	0	0	0	0	0	0	12132	0	0	0	11668	0	0	0	0	0	1333330	0	0	0	109227	0	0	20582	0	246793.250617133	865414.304864213
1558	6.57	203.90222	Unknown	[M-H]-		0.167	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1173.81	200929_Smp_B_1C_T6	203.90222:110410 204.90557:0 205.90893:236539		316332	2182795	0	0	749778	505520	62062	698589	2128724	757985	1614382	969730	309446	801870	789541	1111336	74260	107456	8411	1269318	936509	1598721	488567	2017218	1416915	307287	198550	920401	437927	2681477	1991293	1595055	277566	1361925	704925	802691	1818198	811347	624478	566130	1203157	940065	1826851	1421418	528118	337407	157587	1241441	2789398	1933166	1212554	457744	392912	1790678	367025	2146569	2291563	2454072	1601840	416766	1463773	218674	146633	1529764	2082633	1442701	1714709	966165	398387	630981	995902	406333	2626717	689645	659727	2661493	533330	119728	1123348	669381	622173	198273	366834	505530	314653	1159968	905055	513438	452638	579028	172291	1019364	966336	1506056	148800	2941496	866032	373907	2414410	1428636	483515	141343	1966701	933414	2341940	1129820	3395899	1680122	1038266.13623047	780123.575448215
1559	9.813	204.0507	Unknown	[M-H]-		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.97	200929_Smp_C_3LV_T24	204.0507:327240 205.05405:29550 206.05741:0		57427	23079	17240	19107	239808	325526	397746	461667	768156	493862	565479	610786	729135	518740	268964	262195	298273	313045	315428	153729	478557	1391461	434711	1061261	15047	2499378	712100	662811	298320	425658	274158	1865210	3154289	35251	539119	123458	62779	178255	45622	254108	321552	439729	1516805	349354	13188	578340	15210	223482	335202	13802	24067	490433	38166	320007	1481905	16681	501180	246325	1336391	2219314	350217	60488	89733	257382	364902	65780	18164	463044	234374	545441	732374	459210	1428094	526350	2016750	1705344	1793434	787383	2908892	16510	993867	1353289	3816925	702191	23793	580050	446564	48856	133253	43983	434998	513638	844879	317507	473700	290429	353440	131808	266815	185339	59525	66860	154184	6741	33709	148122	33832	45495	547775.310583044	697895.786486645
1560	3.685	204.08855	Unknown	[M-H]-		0.037	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.95	200929_Smp_E_4LG_T36	204.08855:216826 205.0919:286933 206.09526:702698		49392	368347	176017	280499	480728	22780	14625	12830	613113	436168	206025	171337	352646	48827	913565	317527	636714	295613	281306	124063	392454	590462	63068	447387	254230	710182	88972	243018	181788	114244	883979	285016	167263	258818	53733	1182656	136785	148011	2310934	733866	209600	341877	242562	172399	333480	643196	182814	226915	68010	75167	1118386	1254898	155423	9258	225040	628533	166033	131333	236064	366885	705576	162231	156104	225746	231014	429469	304719	133652	272073	711278	1033374	418425	195673	602202	297600	415258	318503	220832	675711	307088	52876	158661	487108	85924	106290	82095	518744	145583	478434	325394	561444	324350	3109283	92114	224347	228014	85725	26570	601661	1149004	295771	266935	537936	102312	119097	1719623	218322	406178	390399.84189634	442547.489768777
1561	7.047	204.08864	Unknown	[M-H]-		0.167	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.51	200929_Smp_A_6HV_T48	204.08864:173559 205.09199:286736 206.09535:330919		164280	256164	394767	148684	119906	9801	2515	118717	950994	72204	152837	16228	112698	92848	1213248	132927	283874	151805	1338126	140961	693769	230015	91218	570977	179531	655918	168014	929532	88003	21328	445074	351538	38845	209749	125234	371235	56939	172006	447599	225774	116791	117179	205921	1559451	202566	1873416	270193	188521	139480	58847	187262	1487304	509178	447576	127718	649042	78962	657081	130332	274592	1520507	40082	237496	646967	48317	174195	1564670	86819	143637	181609	488106	1349666	821315	454288	151249	1137122	350786	239058	1165118	211553	123862	142077	882509	291632	64012	201819	663489	206393	174318	795971	280420	385511	3037104	180012	225916	42788	22637	63781	734328	112852	65436	24722	441384	31232	192426	766488	233571	223729	396761.777113173	481765.264067271
1562	8.916	204.08865	Unknown	[M-H]-		0.13	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.94	200929_Smp_C_1C_T0	204.08865:262894 205.092:326506 206.09536:525106		274517	202308	330853	174521	921416	8788	6244	5527	299108	231462	1066014	203639	163833	154349	499090	190954	699709	62768	297629	522205	196556	132083	50060	64984	67703	137247	100441	201788	288283	140752	647363	89116	789555	154331	122533	63885	163600	44248	75441	216242	29315	36525	229165	123711	159836	102228	277951	1326300	241118	15749	191316	342720	85959	63274	116922	305447	70791	128344	567773	94568	189655	58056	133494	1252084	67110	2616108	194799	587576	131326	44252	329612	2383041	423719	156789	673759	477800	109876	223573	52598	166243	157482	157369	159033	156742	50003	56456	188686	134345	3715385	253370	174279	362186	1421683	1415501	184594	234453	120892	180682	645086	41877	84789	339921	461696	109826	109986	369966	168203	155573	337515.708364981	532266.053551623
1563	5.599	205.0649	Unknown	[M-H]-		0.204	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.12	200929_Smp_A_4LGV_T36	205.0649:178136 206.06825:0 207.07161:0		64824	193338	248245	124440	643892	4831	5592	6301	741400	35609	64454	22510	224528	25259	429611	19994	93345	28849	270426	40113	58732	64698	53999	202118	198597	124469	28033	110319	127042	52837	203425	112083	20184	16665	25551	288070	17663	5890838	221114	96450	130218	585005	167652	587267	40558	220708	463085	213076	75904	128731	284594	105687	411645	49196	64458	281790	26343	416764	41001	14819	609230	24833	112079	41967	39465	2406029	600115	21441	39479	148138	324631	356545	259406	143745	344993	673080	16305	35832	730890	150228	27935	59187	425779	257531	282978	58875	232635	208030	5469540	4875334	406518	32271	1541671	459197	55653	37628	80231	877282	54617	557823	19520	114340	989356	103832	151728	361662	42910	99098	374727.231413665	917207.162064439
1564	2.811	205.06506	Unknown	[M-H]-		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.92	200929_Smp_C_4LGV_T48	205.06506:128907 206.06841:29277 207.07177:94311		172069	43218	83088	105125	606106	185622	182849	145431	270058	28007	163428	367515	673152	125442	556748	9501	108173	324587	618414	66492	30818	96826	138375	330929	20789	84305	76278	27095	54035	54556	196116	741829	82062	40637	27421	140919	43333	550704	811020	330338	31071	53410	81196	105158	37802	128302	62575	74721	133509	32754	864647	981951	161107	174409	32265	89124	15552	220354	28285	220201	499416	85686	248703	208470	358999	180563	48134	52412	166948	170764	422848	456524	382002	232850	401519	76453	78122	175941	270398	146275	120357	374720	476060	379523	352416	104532	626914	513266	503204	1612612	391696	23676	1264261	465128	135760	133896	27015	241093	971891	437289	38543	173008	359233	52530	26481	931994	490283	400364	264190.533754702	282733.351957062
1565	8.984	205.08243	Unknown	[M-H]-	ion correlated with 2014	0.509	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	52.31	200929_Smp_C_4LGV_T36	205.08243:5636628 206.08578:466042 207.08914:60952		18323	189545	40453	13625	446177	1994242	1119694	1974647	1711126	2623109	2718651	2756417	3084186	2938628	3880794	2319445	2289133	2166616	2686303	2458212	155764	152268	393669	62544	127434	419704	27161	288303	193503	19983	496051	43322	607766	154591	81396	41891	848539	36369772	29670666	68737	30985	17302	948747	254610	310486	1950275	108556	182486	311496	22823	38828	809975	1656724	348212	697634	142917	40418	520621	350979	56794	363477	30234	15837	363963	3708189	40817204	119102	127737	21834	72756	40813	1403393	91190	46383	446936	831096	12644	202619	1233890	63565	393997	106812	327711	21146	34917688	225980	476020	6330128	106676664	35796012	185757	72860	689748	1154568	77190	89420	930045	8048314	10870262	33568	59986	6308204	23795566	66048	61998	4553818	21164858	33380	3980869.13987449	12775903.7130226
1566	6.719	205.15904	Unknown	[M-H]-		0.046	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.94	200929_Smp_E_2LG_T36	205.15904:198987 206.16239:31391 207.16575:0		7314488	8434886	2796036	6501912	2587105	163543	103338	198381	3141174	3040449	3558053	2810440	1184540	7848354	3364026	4920388	7025990	4922570	691672	2428180	3282014	3346546	4153159	3352302	2206995	1677181	1561088	2369612	1615002	2673981	1909203	685164	803450	3833326	753978	3077612	2070742	2792561	743731	3009010	2803048	2572036	2877248	3470932	468739	1680147	7247234	585895	726384	2322851	1449024	2480491	5695120	1054525	3572961	690765	2171544	5111920	1381738	5468668	1947726	5730984	1283091	3316189	1934206	1866416	1165640	1649585	2435722	2266614	3454263	2284600	2379268	2591015	1660421	2794574	1458892	3065954	1812761	3296712	3301556	2303788	3428614	4061430	834611	574842	1626190	3477345	3144576	1603944	1943482	1245750	1526694	1926491	5366674	4855410	4248086	11797885	6701883	1468153	2969407	5850389	2124975	5784480	580327	2877475	5185893	1620816	2903789.37782118	1999588.85891489
1567	13.315	205.15915	Unknown	[M-H]-		0.148	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.59	200929_Smp_C_3LV_T48	205.15915:142986 206.1625:0 207.16586:0		319185	519993	870773	1303901	2192731	354215	112479	631772	906733	177980	1099081	1376136	1673101	1278774	1830587	2020935	1407082	2183150	1253549	1098824	908926	1412608	1112420	787925	2085038	1289627	2942158	761003	1863374	659946	1294732	440320	1634346	223312	927002	2216252	1074161	1910196	2577744	1661079	1510148	762442	2366590	1448776	1129250	360471	2086663	2155601	1814408	1143343	1181032	1293643	1403257	1676611	2074941	477692	1448562	1045892	708358	1324282	1456018	290290	1855259	899890	2659820	1612967	1537764	230446	1558978	1780557	2281184	2357708	1477228	1858032	1083657	1200423	2018209	2141760	2829049	2463381	219718	2017634	1187847	1273480	2083935	1492816	3706496	640478	2349788	1292999	2038793	472459	2121802	2047312	837614	946771	728654	566153	1794992	1605446	241932	708084	2032491	1270553	359846	1984972	1816785	2654813	1406411.03204572	715046.340555236
1568	9.525	205.15941	Unknown	[M-H]-		0.019	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.97	200929_Smp_B_1C_T0	205.15941:124947 206.16276:0 207.16612:0		1829574	1614652	789730	2191122	298786	525525	111667	135487	1491500	1592952	2139828	1758848	1986007	1127626	489637	1687863	1666327	1210436	2042825	456571	1344146	1150862	1367929	1265526	3221943	94502	1468576	1009724	2587067	880218	2234828	2244221	1720052	1815289	1802514	1688999	1441619	1045023	137639	2603176	2335005	1314293	420232	2214260	556950	1260068	1533606	2502572	2062315	2920092	212331	1970290	122197	2361433	2869913	1630710	2974386	3250974	3447942	1672404	1497757	2117413	2449216	1551549	154005	169326	2016016	1920845	1799408	375786	2127208	1338978	2180499	1425987	1261883	1689227	2168761	1528388	272169	55140	2197492	196853	2759615	2290912	1552848	1613062	274330	1239421	1730366	2390036	1978152	3481846	2284337	2230697	1097614	1333884	2159278	1436529	68019	3649312	1626030	85961	38277	116369	112474	242677	59415	169819	1485351.61678964	912017.466763634
1569	2.361	205.86653	Unknown	[M-H]-	ion correlated with 1557	0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2135.94	200929_Blk_Media_blk	205.86653:305964 206.86988:0 207.87324:103199		0	24356	0	315501	5236016	0	3748	3419	0	0	0	0	0	0	0	0	0	13193	13427	0	12097	0	0	0	59284	906184	0	0	0	0	0	0	14530	0	0	3454854	0	2884021	0	12941	0	809193	0	15166	0	0	0	0	0	0	150665	0	0	916597	0	15371	0	2312370	0	0	0	175689	19599	0	0	0	2398714	0	59776	0	0	0	0	0	0	0	650194	0	661298	14100	12953	0	0	15194	0	0	37621	0	0	0	0	0	0	0	0	0	0	0	0	1172605	0	0	0	23684	0	0	0	0	207540.35675727	741523.830392699
1570	6.591	205.90041	Unknown	[M-H]-		0.417	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2288.1	200929_Smp_B_1C_T6	205.90041:242554 206.90376:0 207.90712:134302		3455812	4325684	0	10950	1325269	2083281	694922	758314	6682884	1693386	3461548	3841540	2286240	2246987	2306784	878495	1171080	36937	8727	2234557	1881893	3142686	1321158	1624776	3053753	1353753	1065858	1740815	3087594	5841847	6190586	4234860	4800076	2602663	340235	1750597	3790233	1903998	1836582	2197146	1192100	3805524	4418338	2940465	217301	434749	241942	2547928	3160711	4290328	3795913	2986837	895550	2433733	1778183	6571194	2660714	1786339	1460635	4435038	2533023	1794428	1813550	2782305	5901315	2330509	2631063	699746	215313	1366817	3269180	962615	834013	618963	4903427	3533573	2082325	382378	3543391	537812	486895	4192080	4975110	1429980	1187659	2781515	7187225	2011907	1191391	3082608	4294582	1431385	2143255	3686571	557834	5389905	1025706	1833064	5209166	1341094	2468253	1050359	3616108	354865	1965935	5562740	7245734	5141077	2508312.72622794	1750772.18786018
1571	16.579	206.78871	Unknown	[M-H]-	ion correlated with 1533	0.019	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	59.58	200929_Poo_TruePooMortality_DDAneg20	206.78871:111890 207.79206:0 208.79542:49467		0	0	0	0	0	395906	112228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11269	0	0	0	0	0	0	0	0	0	0	0	0	0	12467	0	0	0	0	0	0	0	0	0	0	9824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5015.6859447338	39506.1588198134
1572	2.003	207.01146	Unknown	[M-H]-	similar chromatogram in higher mz_3138	1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.51	200929_Smp_A_1C_T30	207.01146:1002511 208.01481:183509 209.01817:66387		865933	2234258	1065224	2184582	1405483	1448382	1415022	1468494	1607519	1604375	1683244	1660855	1760948	1510796	812050	740428	792572	837728	961426	748824	3447186	599125	775329	816353	11836019	1658695	745324	1378028	1183477	838826	1237044	647137	1139798	731131	946817	860421	1830390	1606218	672583	831047	2419833	2104109	722621	909519	936716	1838735	2193621	1482711	3013880	5258182	490984	548826	679050	1290162	528389	2200478	903003	1516441	662032	682148	1303622	1792884	1011653	1978062	1432492	1481506	2177036	1924404	767619	823789	624676	684429	820866	732398	802731	1241208	1115604	2544636	894273	783311	767442	2836732	532070	1560799	1357510	928262	712944	1712211	739606	751006	2103808	1631354	610444	1032766	1358390	1244686	2150442	1455942	1221419	2192636	998522	1450387	2038140	2940263	7331760	2642282	1190750	1197621	1505536.34114583	1368342.45101357
1573	11.013	207.08658	Unknown	[M-H]-		0.361	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.98	200929_Smp_C_4LGV_T36	207.08658:52292 208.08993:0 209.09329:0		94830	155884	64926	57560	46750	136070	157855	107543	120073	414521	256931	380579	46424	103002	93165	17460	173979	129953	90239	172489	67654	408139	386627	346266	20299	125075	271544	66069	34932	490166	87568	55118	285299	30189	410493	182049	400007	308573	71671	15985	30916	288150	47512	399686	25800	64796	135647	398553	212579	87901	18634	286019	30122	79312	41780	103367	371606	43043	101749	39303	176726	17276	43868	160922	360389	31915	684913	39991	292254	73416	29319	163277	162904	348624	69734	128998	52959	93528	13959	32854	171732	425707	44165	338087	67992	61076	370482	119158	1110422	117635	415113	263183	28764	324617	69829	466040	229362	315651	245631	278272	20028	100658	368400	279029	31214	78163	285994	19763	178837.242323134	169728.760513569
1574	2.822	207.08696	Unknown	[M-H]-		0.694	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.46	200929_Poo_TruePooMortality_DDAneg50	207.08696:454876 208.09031:64066 209.09367:49377	59.01258:182198 60.49295:8068 61.02824:100672 62.19155:6879 62.41489:6937 72.99187:93830 73.02835:10480 74.36004:7459 75.00758:25386 80.83044:6964 83.19137:6505 101.02322:44349 103.03904:6604 105.05453:39609 106.99637:6757 138.0313:6603 147.65947:6937 167.70801:6099 169.52045:7099	1258138	878744	1912525	2175218	716423	1638264	1755550	1726995	866930	1643110	1757529	2079227	3055320	532384	654830	733767	972386	1053587	1703703	325260	1694216	1313375	1661393	451764	668906	1781310	683053	1179577	1429708	1851558	89440	131596	797247	1027128	1453230	607878	1735175	1688568	635063	590317	1278076	1856068	17644	1827356	1435558	1527072	1434512	1976814	2085862	1356104	425828	823706	1288773	1548272	694889	518963	1801976	32356	1714242	1577247	455964	1676974	700552	1427125	633615	29878	604608	1839983	1808136	626259	837189	1410925	818256	726945	632365	729148	1885928	995596	457313	423247	1722418	657359	805524	1754191	661750	1391002	358838	1555339	540286	1083528	1677085	1511626	1007440	658146	1769085	1327537	2047955	1719316	1502927	691876	1798560	1500248	927978	784415	1419229	1273578	1643154	863706	1180609.39605035	584999.544442244
1575	3.992	207.08705	Unknown	[M-H]-		0.722	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.6	200929_Smp_E_2LG_T24	207.08705:88333 208.0904:0 209.09376:0		1076088	1299377	1200732	1129426	2504040	17151	36892	79387	510114	1865644	2060060	1851289	140583	2039572	542895	679605	48778	826380	59198	735310	356700	222114	1938469	2253226	1880450	2491921	1824424	700231	1574773	1593926	2433572	2222747	1623466	1173583	1288654	804204	1608473	2365277	2010476	1972576	1632452	2278864	2215982	1757246	1511306	1201486	1873207	2170126	2428550	1545470	1885966	1522869	1903102	1859226	1851082	318155	1088547	2193202	2085333	1887424	1764183	2207412	1740676	1585406	2072428	2166766	1788576	1845143	2021027	1826238	2278309	749021	1912674	2075852	2501996	2210834	1822732	992344	2479511	2353396	1900708	2584105	2190594	2163609	1849298	1504910	2202538	1690984	2569411	883513	1940155	1951647	737232	1918788	2079225	1675309	2927425	1971794	1660070	2216015	2493385	1909084	2418617	2039831	1805988	2027073	2123628	2182872	1669108.34897642	679688.758762562
1576	6.925	207.08841	Unknown	[M-H]-		0.185	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.75	200929_Smp_C_1C_T0	207.08841:119522 208.09176:174973 209.09512:199543		19160	14401	118594	79725	205126	5526	5236	3681	203521	23539	16994	29018	23994	19332	260070	11021	22773	19440	516847	13244	95516	47349	13343	32116	18115	17430	14945	16648	52071	11605	47505	58117	29032	29851	35535	15900	15046	10808	20395	52698	32836	20220	98421	484274	55727	774801	95520	128300	14321	20430	147661	473084	235824	85384	44641	238181	24549	275886	49014	39753	447758	0	29481	37781	141058	53513	429948	14704	24282	710267	45365	1377275	143769	37452	303580	368890	17153	12070	312559	17977	19817	17168	254237	20842	50697	18961	275897	26111	19434	0	125975	43648	51718	35548	66066	11343	13477	16552	201370	19865	13697	16276	112379	0	17059	274380	52307	13018	110155.721806279	192215.938313328
1577	1.875	207.11511	Unknown	[M-H]-		0.046	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.76	200929_Smp_A_1C_T0	207.11511:48800 208.11846:0 209.12182:0		0	0	15505	0	12345	105149	4049	3594	0	0	0	231788	213465	0	0	0	0	0	146265	10102	440364	258067	17291	0	0	12241	0	14311	0	136564	11783	0	29868	19045	32186	0	14827	485085	90341	0	0	0	0	21157	0	12848	0	0	67005	96847	18933	17407	55225	0	0	13694	0	0	12429	130380	0	0	0	0	0	14050	13485	0	0	29762	0	21494	0	0	17734	0	0	0	0	12836	0	0	0	12675	73743	19884	0	52042	122348	416901	0	16279	0	11201	0	15718	0	13600	311308	0	0	79058	29561	0	14501	18656	209197	11651	39702.2486843533	90300.8807159752
1578	13.068	207.1846	Unknown	[M-H]-	similar chromatogram in higher mz_1969; similar chromatogram in higher mz_3146; similar chromatogram in higher mz_2660	0.009	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.27	200929_Poo_TruePooMortality_Full4	207.1846:20960 208.18795:0 209.19131:0		0	0	0	0	0	0	0	0	0	0	0	135242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10783	0	37556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13438	0	0	11924	0	0	0	0	0	19680	0	0	0	0	0	11422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2222.63152850116	13714.044847807
1579	6.567	207.89844	Unknown	[M-H]-		0.167	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1213.03	200929_Smp_B_1C_T6	207.89844:113581 208.90179:0 209.90515:0		430783	1754571	0	0	1894464	248569	153353	488326	1642886	837706	1593176	1451879	573729	993305	1176240	529056	28922	229626	87302	1059263	364059	1372990	320522	1649638	1317100	823345	569790	429420	363635	2410574	852544	1521982	455532	1116571	699621	422085	1739967	1466830	187899	419212	484129	1099122	1770057	1133490	216501	372146	129654	886579	2771491	841727	792513	182959	371286	198598	934156	1833341	1620704	936031	285526	1970286	274570	328922	478034	1280077	1432927	1258680	972799	1124722	868286	740369	1252919	404935	1969266	723913	153645	1684353	544247	1154036	1997825	196068	1218007	1694134	1663011	616605	472817	1133054	2649799	242732	985118	458739	2118431	746606	899270	1029970	305608	1933102	751321	366345	1045425	788681	472567	392863	1700152	1447697	1197272	1283063	1889901	407724	937568.25797526	633591.067248993
1580	9.641	207.97829	Unknown	[M-H]-	ion correlated with 1596; similar chromatogram in higher mz_1596; similar chromatogram in higher mz_2723; similar chromatogram in higher mz_2813	0.13	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	87	200929_Smp_E_4LG_T36	207.97829:405700 208.98164:63108 209.985:507417		0	0	0	0	0	0	3214	0	0	42533	0	0	0	483604	0	0	0	11648	0	0	6230	0	0	0	0	78825	0	0	0	0	11413	0	121738	41087	0	0	0	246865	0	0	0	16893	12091	0	0	290194	13131	0	0	0	0	0	326472	0	57060	0	0	0	0	29058	7294	0	0	14230	9214	2229945	14426	0	0	886031	0	0	0	15215	12477	0	14733	0	0	0	0	0	0	0	126107	0	39891	183439	2252799	14493	0	0	0	0	0	62018	66405	17513	1015007	0	1550165	2584451	24410	41421	919238	4057140	4590666	141258	210018.907303422	717992.278989786
1581	11.312	208.01952	Unknown	[M-H]-		0.676	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	53.8	200929_Smp_E_3LG_T0	208.01952:150562 209.02287:0 210.02623:0		0	0	0	0	238225	6014	4648	17858	760172	492950	400200	373396	409842	463937	1115281	792600	359179	400339	1347750	799273	15341	772050	847260	415610	628515	30095	543079	170132	593872	12310	1341894	1094951	17078	259705	926907	722555	169024	18170	320706	2630902	772350	704181	1932211	357053	15402	920277	10291	800035	1210210	964231	803628	580349	20662	798044	212262	614900	526649	598185	305905	72269	1251505	1206940	454754	719495	1498348	46107	659226	897779	414798	290415	2132951	984990	985785	780315	579143	1022602	40520	457535	546118	1399836	1156585	866703	571471	280891	0	589211	1245150	14941	101491	19241	1206053	717527	547180	666567	714931	383740	671489	603687	38193	2578064	681420	303227	602542	1268361	696596	855094	35401	621438	612382.138156467	522046.400509293
