Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
B2_IS,Internal_Std,230511_Smp_A_6HV_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,16124865,174189,2
B2_IS,Internal_Std,230511_Smp_A_8G_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,14438498,21876,2
B2_IS,Internal_Std,230511_Smp_A_8G_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,20565682,205369,2
B2_IS,Internal_Std,230511_Smp_A_9V_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,10228092,126499,2
B2_IS,Internal_Std,230511_Smp_B_1C_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,6100447,51008,2
B2_IS,Internal_Std,230511_Smp_B_1C_T12,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,12494626,139789,2
B2_IS,Internal_Std,230511_Smp_B_1C_T18,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,18489664,196845,2
B2_IS,Internal_Std,230511_Smp_B_1C_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,14851650,140714,2
B2_IS,Internal_Std,230511_Smp_B_1C_T30,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,18344794,143625,2
B2_IS,Internal_Std,230511_Smp_B_1C_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,64682540,649694,2
B2_IS,Internal_Std,230511_Smp_B_1C_T42,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,18547436,291645,2
B2_IS,Internal_Std,230511_Smp_B_1C_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,9137094,82502,2
B2_IS,Internal_Std,230511_Smp_B_1C_T6,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,20122534,126777,2
B2_IS,Internal_Std,230511_Smp_B_3LV_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,6954654,75131,2
B2_IS,Internal_Std,230511_Smp_B_3LV_T12,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,6835597,45166,2
B2_IS,Internal_Std,230511_Smp_B_3LV_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,13607129,168913,2
B2_IS,Internal_Std,230511_Smp_B_3LV_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,31125926,260499,2
B2_IS,Internal_Std,230511_Smp_B_3LV_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,19138606,326327,2
B2_IS,Internal_Std,230511_Smp_B_4LGV_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,18382830,163520,2
B2_IS,Internal_Std,230511_Smp_B_4LGV_T12,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,6682178,50844,2
B2_IS,Internal_Std,230511_Smp_B_4LGV_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.73,68,0,1
B2_IS,Internal_Std,230511_Smp_B_4LGV_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,13658979,91143,2
B2_IS,Internal_Std,230511_Smp_B_4LGV_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,16483235,113428,2
B2_IS,Internal_Std,230511_Smp_B_6HV_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,16128190,299952,2
B2_IS,Internal_Std,230511_Smp_B_6HV_T12,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,14777475,141399,2
B2_IS,Internal_Std,230511_Smp_B_6HV_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,10570807,134263,2
B2_IS,Internal_Std,230511_Smp_B_6HV_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,20931076,249051,2
B2_IS,Internal_Std,230511_Smp_B_6HV_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,2267325,801,2
B2_IS,Internal_Std,230511_Smp_C_1C_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,10285886,30357,2
B2_IS,Internal_Std,230511_Smp_C_1C_T12,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15703770,205772,2
B2_IS,Internal_Std,230511_Smp_C_1C_T18,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,12576866,247321,2
B2_IS,Internal_Std,230511_Smp_C_1C_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,19062216,259967,2
B2_IS,Internal_Std,230511_Smp_C_1C_T30,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,17507582,156821,2
B2_IS,Internal_Std,230511_Smp_C_1C_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,17948236,107293,2
B2_IS,Internal_Std,230511_Smp_C_1C_T42,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,18806900,161265,2
B2_IS,Internal_Std,230511_Smp_C_1C_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,17160466,66681,2
B2_IS,Internal_Std,230511_Smp_C_1C_T6,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,14215299,56613,2
B2_IS,Internal_Std,230511_Smp_C_3LV_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15390985,195108,2
B2_IS,Internal_Std,230511_Smp_C_3LV_T12,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,12803985,75780,2
B2_IS,Internal_Std,230511_Smp_C_3LV_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,17206424,215748,2
B2_IS,Internal_Std,230511_Smp_C_3LV_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,20793994,284743,2
B2_IS,Internal_Std,230511_Smp_C_3LV_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,10404325,136286,2
B2_IS,Internal_Std,230511_Smp_C_4LGV_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,13547241,105977,2
B2_IS,Internal_Std,230511_Smp_C_4LGV_T12,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,16400938,223487,2
B2_IS,Internal_Std,230511_Smp_C_4LGV_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,15995481,145989,2
B2_IS,Internal_Std,230511_Smp_C_4LGV_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,19385338,166723,2
B2_IS,Internal_Std,230511_Smp_C_4LGV_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,22956070,435044,2
B2_IS,Internal_Std,230511_Smp_C_6HV_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,6296091,87773,2
B2_IS,Internal_Std,230511_Smp_C_6HV_T12,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,6717764,38015,2
B2_IS,Internal_Std,230511_Smp_C_6HV_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,14093096,85302,2
B2_IS,Internal_Std,230511_Smp_C_6HV_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,9166410,221319,2
B2_IS,Internal_Std,230511_Smp_C_6HV_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,14593701,197525,2
B2_IS,Internal_Std,230511_Smp_E_2LG_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,7573834,103558,2
B2_IS,Internal_Std,230511_Smp_E_2LG_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,12662246,158612,2
B2_IS,Internal_Std,230511_Smp_E_2LG_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,23539562,125816,2
B2_IS,Internal_Std,230511_Smp_E_2LG_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.78,17421510,173671,2
B2_IS,Internal_Std,230511_Smp_E_3LG_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15928987,313195,2
B2_IS,Internal_Std,230511_Smp_E_3LG_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,14716426,141235,2
B2_IS,Internal_Std,230511_Smp_E_3LG_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15775789,353859,2
B2_IS,Internal_Std,230511_Smp_E_3LG_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,27599790,204894,2
B2_IS,Internal_Std,230511_Smp_E_4LG_T0,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,15306921,219793,2
B2_IS,Internal_Std,230511_Smp_E_4LG_T24,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,16414578,270763,2
B2_IS,Internal_Std,230511_Smp_E_4LG_T36,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,14732490,216442,2
B2_IS,Internal_Std,230511_Smp_E_4LG_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.77,22547450,108677,2
B2_IS,Internal_Std,230511_Smp_E_8G_T48,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,11135861,95165,2
B2_IS,Internal_Std,230511_Std_10nM_B12s_1,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,16379835,208709,2
B2_IS,Internal_Std,230511_Std_10nM_B12s_2,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15846843,176096,2
B2_IS,Internal_Std,230511_Std_1nM_B12s_1,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15962017,232044,2
B2_IS,Internal_Std,230511_Std_1nM_B12s_2,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15104539,239944,2
B2_IS,Internal_Std,230511_Std_20nM_B12s_1,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,16058545,143049,2
B2_IS,Internal_Std,230511_Std_20nM_B12s_2,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15193682,182980,2
B2_IS,Internal_Std,230511_Std_5nM_B12s_1,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15950908,183429,2
B2_IS,Internal_Std,230511_Std_5nM_B12s_2,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15544973,236530,2
B2_IS,Internal_Std,230511_Std_OnM_B12s_1,383.204,1,175.111,1,Ion [175.111549/175.111549],3.75,15822257,381631,2
B2_IS,Internal_Std,230511_Std_OnM_B12s_2,383.204,1,175.111,1,Ion [175.111549/175.111549],3.76,15530866,192899,2
D-Phenylalanine,Internal_Std,230511_Blk_DOM_blk_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,13428,18890,1
D-Phenylalanine,Internal_Std,230511_Blk_DOM_blk_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.2,33902,66056,1
D-Phenylalanine,Internal_Std,230511_Blk_Filter_blk_1,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,14542,41232,1
D-Phenylalanine,Internal_Std,230511_Blk_Filter_blk_2,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.12,9226,66559,1
D-Phenylalanine,Internal_Std,230511_Blk_Media_blk,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,11358,39666,1
D-Phenylalanine,Internal_Std,230511_Poo_TruePooMortality_Full1,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.16,19293,35173,1
D-Phenylalanine,Internal_Std,230511_Poo_TruePooMortality_Full2,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.21,13884,118984,1
D-Phenylalanine,Internal_Std,230511_Poo_TruePooMortality_Full3,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.21,5026,139463,1
D-Phenylalanine,Internal_Std,230511_Poo_TruePooMortality_Full4,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,2837,52686,1
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,4924,40214,1
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],0.79,13807449,519203,1
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T18,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.19,61272,37898,1
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.18,13147,64811,1
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T30,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,2169,67312,1
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.08,19085,121303,1
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T42,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,3012,38928,1
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.16,21574,97733,1
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T6,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,35815,44116,1
D-Phenylalanine,Internal_Std,230511_Smp_A_3LV_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.14,6865,41098,1
D-Phenylalanine,Internal_Std,230511_Smp_A_3LV_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,13251,33291,1
D-Phenylalanine,Internal_Std,230511_Smp_A_3LV_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.19,78581,117933,1
D-Phenylalanine,Internal_Std,230511_Smp_A_3LV_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.04,411579,132387,1
D-Phenylalanine,Internal_Std,230511_Smp_A_3LV_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.2,51627,79457,1
D-Phenylalanine,Internal_Std,230511_Smp_A_4LGV_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.19,17989,58684,1
D-Phenylalanine,Internal_Std,230511_Smp_A_4LGV_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.16,2897,60577,1
D-Phenylalanine,Internal_Std,230511_Smp_A_4LGV_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.13,12,70980,2
D-Phenylalanine,Internal_Std,230511_Smp_A_4LGV_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.13,10176,97663,1
D-Phenylalanine,Internal_Std,230511_Smp_A_4LGV_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],0.78,11816661,502814,1
D-Phenylalanine,Internal_Std,230511_Smp_A_6HV_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,10896,27552,1
D-Phenylalanine,Internal_Std,230511_Smp_A_6HV_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,28827,31199,1
D-Phenylalanine,Internal_Std,230511_Smp_A_6HV_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.16,39152,127970,1
D-Phenylalanine,Internal_Std,230511_Smp_A_6HV_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.2,21219,189845,1
D-Phenylalanine,Internal_Std,230511_Smp_A_6HV_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,20206,28911,1
D-Phenylalanine,Internal_Std,230511_Smp_A_8G_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.12,4603,54772,1
D-Phenylalanine,Internal_Std,230511_Smp_A_8G_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,23977,37657,1
D-Phenylalanine,Internal_Std,230511_Smp_A_9V_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.19,14295,103185,1
D-Phenylalanine,Internal_Std,230511_Smp_B_1C_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.14,19900,62493,1
D-Phenylalanine,Internal_Std,230511_Smp_B_1C_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,18052,33880,1
D-Phenylalanine,Internal_Std,230511_Smp_B_1C_T18,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.14,35135,28735,1
D-Phenylalanine,Internal_Std,230511_Smp_B_1C_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.18,11552,41885,1
D-Phenylalanine,Internal_Std,230511_Smp_B_1C_T30,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,42549,72765,1
D-Phenylalanine,Internal_Std,230511_Smp_B_1C_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.13,20539,55222,1
D-Phenylalanine,Internal_Std,230511_Smp_B_1C_T42,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.08,4648,118692,1
D-Phenylalanine,Internal_Std,230511_Smp_B_1C_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,6848,48968,1
D-Phenylalanine,Internal_Std,230511_Smp_B_1C_T6,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,49410,68681,1
D-Phenylalanine,Internal_Std,230511_Smp_B_3LV_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,13666,72544,1
D-Phenylalanine,Internal_Std,230511_Smp_B_3LV_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.09,34384,71940,1
D-Phenylalanine,Internal_Std,230511_Smp_B_3LV_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.12,29189,57036,1
D-Phenylalanine,Internal_Std,230511_Smp_B_3LV_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.21,14135,222511,1
D-Phenylalanine,Internal_Std,230511_Smp_B_3LV_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.1,7612,94709,1
D-Phenylalanine,Internal_Std,230511_Smp_B_4LGV_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,24598,48206,1
D-Phenylalanine,Internal_Std,230511_Smp_B_4LGV_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,55508,131856,1
D-Phenylalanine,Internal_Std,230511_Smp_B_4LGV_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.12,0,0,0
D-Phenylalanine,Internal_Std,230511_Smp_B_4LGV_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],0.79,15107544,524747,1
D-Phenylalanine,Internal_Std,230511_Smp_B_4LGV_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.09,112129,186024,1
D-Phenylalanine,Internal_Std,230511_Smp_B_6HV_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.16,14728,39793,1
D-Phenylalanine,Internal_Std,230511_Smp_B_6HV_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,20474,46925,1
D-Phenylalanine,Internal_Std,230511_Smp_B_6HV_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.1,10480,122759,1
D-Phenylalanine,Internal_Std,230511_Smp_B_6HV_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.09,75677,165907,1
D-Phenylalanine,Internal_Std,230511_Smp_B_6HV_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.25,118303,112930,1
D-Phenylalanine,Internal_Std,230511_Smp_C_1C_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.16,13991,65845,1
D-Phenylalanine,Internal_Std,230511_Smp_C_1C_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.18,30292,147327,1
D-Phenylalanine,Internal_Std,230511_Smp_C_1C_T18,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.1,54238,60330,1
D-Phenylalanine,Internal_Std,230511_Smp_C_1C_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.19,49071,64426,1
D-Phenylalanine,Internal_Std,230511_Smp_C_1C_T30,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.18,54985,48196,1
D-Phenylalanine,Internal_Std,230511_Smp_C_1C_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,4083,62688,1
D-Phenylalanine,Internal_Std,230511_Smp_C_1C_T42,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,16476,72817,1
D-Phenylalanine,Internal_Std,230511_Smp_C_1C_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.05,292289,127976,1
D-Phenylalanine,Internal_Std,230511_Smp_C_1C_T6,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.18,49585,59872,1
D-Phenylalanine,Internal_Std,230511_Smp_C_3LV_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.13,21979,40229,1
D-Phenylalanine,Internal_Std,230511_Smp_C_3LV_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.13,8662,37743,1
D-Phenylalanine,Internal_Std,230511_Smp_C_3LV_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,1840,50618,1
D-Phenylalanine,Internal_Std,230511_Smp_C_3LV_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.13,17151,57212,1
D-Phenylalanine,Internal_Std,230511_Smp_C_3LV_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,1088,36390,1
D-Phenylalanine,Internal_Std,230511_Smp_C_4LGV_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.13,4855,26265,1
D-Phenylalanine,Internal_Std,230511_Smp_C_4LGV_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.1,17496,131933,1
D-Phenylalanine,Internal_Std,230511_Smp_C_4LGV_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.2,35964,101934,1
D-Phenylalanine,Internal_Std,230511_Smp_C_4LGV_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.18,869,127668,1
D-Phenylalanine,Internal_Std,230511_Smp_C_4LGV_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.11,14291,93830,1
D-Phenylalanine,Internal_Std,230511_Smp_C_6HV_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.16,6965,37204,1
D-Phenylalanine,Internal_Std,230511_Smp_C_6HV_T12,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.13,33883,59381,1
D-Phenylalanine,Internal_Std,230511_Smp_C_6HV_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.04,440638,150454,1
D-Phenylalanine,Internal_Std,230511_Smp_C_6HV_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.18,24136,69173,1
D-Phenylalanine,Internal_Std,230511_Smp_C_6HV_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.11,11841,75325,1
D-Phenylalanine,Internal_Std,230511_Smp_E_2LG_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.19,4822,74474,1
D-Phenylalanine,Internal_Std,230511_Smp_E_2LG_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.09,100693,137458,1
D-Phenylalanine,Internal_Std,230511_Smp_E_2LG_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.2,391,165464,1
D-Phenylalanine,Internal_Std,230511_Smp_E_2LG_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],0.79,12697692,385191,1
D-Phenylalanine,Internal_Std,230511_Smp_E_3LG_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.13,22756,35145,1
D-Phenylalanine,Internal_Std,230511_Smp_E_3LG_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,3718,84635,1
D-Phenylalanine,Internal_Std,230511_Smp_E_3LG_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.12,6787,135374,1
D-Phenylalanine,Internal_Std,230511_Smp_E_3LG_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.12,7470,121593,1
D-Phenylalanine,Internal_Std,230511_Smp_E_4LG_T0,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,16218,52770,1
D-Phenylalanine,Internal_Std,230511_Smp_E_4LG_T24,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.16,8212,64785,1
D-Phenylalanine,Internal_Std,230511_Smp_E_4LG_T36,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.12,6162,60247,1
D-Phenylalanine,Internal_Std,230511_Smp_E_4LG_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.1,23183,128517,1
D-Phenylalanine,Internal_Std,230511_Smp_E_8G_T48,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.12,18365,72745,1
D-Phenylalanine,Internal_Std,230511_Std_10nM_B12s_1,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.14,1902,50920,1
D-Phenylalanine,Internal_Std,230511_Std_10nM_B12s_2,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.2,30892,55603,1
D-Phenylalanine,Internal_Std,230511_Std_1nM_B12s_1,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.08,99556,202355,1
D-Phenylalanine,Internal_Std,230511_Std_1nM_B12s_2,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.14,15336,55905,1
D-Phenylalanine,Internal_Std,230511_Std_20nM_B12s_1,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.16,2855,95758,1
D-Phenylalanine,Internal_Std,230511_Std_20nM_B12s_2,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,3271,137304,1
D-Phenylalanine,Internal_Std,230511_Std_5nM_B12s_1,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.1,16953,75953,1
D-Phenylalanine,Internal_Std,230511_Std_5nM_B12s_2,174.1442,1,128.0801,1,Ion [128.080649/128.080649],0.78,19962748,473121,1
D-Phenylalanine,Internal_Std,230511_Std_OnM_B12s_1,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.15,9026,44287,1
D-Phenylalanine,Internal_Std,230511_Std_OnM_B12s_2,174.1442,1,128.0801,1,Ion [128.080649/128.080649],1.17,9038,53023,1
D-Phenylalanine,Internal_Std,230511_Blk_DOM_blk_T0,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.14,48,0,2
D-Phenylalanine,Internal_Std,230511_Blk_DOM_blk_T48,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.14,102,101,2
D-Phenylalanine,Internal_Std,230511_Blk_Filter_blk_1,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.14,25,192,2
D-Phenylalanine,Internal_Std,230511_Blk_Filter_blk_2,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.11,39,137,2
D-Phenylalanine,Internal_Std,230511_Blk_Media_blk,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.13,8,6,2
D-Phenylalanine,Internal_Std,230511_Poo_TruePooMortality_Full1,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.15,60,0,2
D-Phenylalanine,Internal_Std,230511_Poo_TruePooMortality_Full2,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.21,121,13,2
D-Phenylalanine,Internal_Std,230511_Poo_TruePooMortality_Full3,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.15,133,0,2
D-Phenylalanine,Internal_Std,230511_Poo_TruePooMortality_Full4,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.17,15,0,2
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T0,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.17,17,46,2
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T12,174.1442,1,108.5517,1,Ion [108.552249/108.552249],0.8,84441,1117,2
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T18,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.16,117,94,2
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T24,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.18,50,22,2
D-Phenylalanine,Internal_Std,230511_Smp_A_1C_T30,174.1442,1,108.5517,1,Ion [108.552249/108.552249],1.16,248,177,2
