id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
45_200929_Poo_TruePooMortality_DDApos_45	C13H17N3O4	[M + H]+	Amino acids and Peptides	0.9995211362838745	Small peptides	0.9997209906578064	Dipeptides	0.9975625276565552	Dipeptides	0.9999123811721802	Peptides	0.9999829530715942	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Asparagine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
72_200929_Poo_TruePooMortality_DDApos_72	C7H7NO2	[M + H]+	Alkaloids	0.989000141620636	Nicotinic acid alkaloids	0.30156421661376953	Pyridine alkaloids	0.3524094820022583	Benzenediols	0.59837806224823			Benzenediols	0.59837806224823	Phenols	0.9689413905143738	Benzenoids	0.9830940961837769	Organic compounds; Phenols; Organonitrogen compounds; Organooxygen compounds; Benzenediols; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
36_200929_Poo_TruePooMortality_DDApos_36	C10H23NO7	[M + H]+	Fatty acids	0.027043575420975685	Glycerolipids	0.6959662437438965	Monoacylglycerols	0.565830647945404	Polyethylene glycols	0.5318319797515869	Dialkyl ethers	0.9978330731391907	Ethers	0.9977508187294006	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Dialkyl ethers; Monosaccharides; Secondary alcohols; Polyols; Amines; Primary amines; Alkanolamines; Polyethylene glycols; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
11_200929_Poo_TruePooMortality_DDApos_11	C11H22N2O3	[M + H]+	Amino acids and Peptides	0.9999244213104248	Small peptides	0.9999908208847046	Dipeptides	0.9999731779098511	Dipeptides	0.9999866485595703	Peptides	0.9999843835830688	Amino acids, peptides, and analogues	0.9999988079071045	Carboxylic acids and derivatives	0.9999992847442627	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
16_200929_Poo_TruePooMortality_DDApos_16	C12H21NO	[M + H]+	Alkaloids	0.7344664335250854	Lysine alkaloids	0.6652159690856934	Piperidine alkaloids	0.3496355712413788	Carboxylic acid amides	0.5569499135017395	Carboxylic acid amides	0.5569499135017395	Carboxylic acid derivatives	0.7066218852996826	Carboxylic acids and derivatives	0.7028970718383789	Organic acids and derivatives	0.8443381190299988	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
88_200929_Poo_TruePooMortality_DDApos_88	C5H11NO2	[M + H]+	Amino acids and Peptides	0.7750183343887329	Small peptides	0.7897539734840393	Aminoacids	0.8027850985527039	Alpha amino acids	0.5100399851799011	Amino acids and derivatives	0.988722562789917	Amino acids, peptides, and analogues	0.9886502027511597	Carboxylic acids and derivatives	0.9993155002593994	Organic acids and derivatives	0.9997926354408264	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Organic cations; Organic salts; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
97_200929_Poo_TruePooMortality_DDApos_97	C9H17NO10	[M + K]+	Carbohydrates	0.9577473402023315	Aminosugars and aminoglycosides	0.9335771203041077	Aminosugars	0.9767489433288574	Sugar acids and derivatives	0.5489667057991028	Sugar acids and derivatives	0.5489667057991028	Carbohydrates and carbohydrate conjugates	0.9962162375450134	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Polyols; Beta-hydroxy aldehydes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
12_200929_Poo_TruePooMortality_DDApos_12	C10H15NO2S	[M + H]+	Alkaloids	0.99839848279953	Ornithine alkaloids	0.6178664565086365	Phenylalanine-derived alkaloids	0.5147965550422668	Benzenesulfonamides	0.9979726672172546			Benzenesulfonamides	0.9979726672172546	Benzene and substituted derivatives	0.9998669624328613	Benzenoids	0.9999992847442627	Organic compounds; Organosulfur compounds; Benzenesulfonamides; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Sulfonyls; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
46_200929_Poo_TruePooMortality_DDApos_46	C6H13NO2	[M + H]+	Fatty acids	0.4158386290073395	Fatty acyls	0.18614579737186432	Fatty alcohols	0.37172412872314453	1,2-aminoalcohols	0.8241554498672485	Alkanolamines	0.881392776966095	Amines	0.999943733215332	Organonitrogen compounds	0.9999821186065674	Organic nitrogen compounds	0.9999418258666992	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Dialkylamines; Trialkylamines; Amines; Secondary amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
90_200929_Poo_TruePooMortality_DDApos_90	C7H7NO2	[M + H]+	Alkaloids	0.9981604218482971	Nicotinic acid alkaloids	0.9282012581825256	Pyridine alkaloids	0.9094061851501465	Pyridinecarboxylic acids	0.9952579140663147	Pyridinecarboxylic acids	0.9952579140663147	Pyridinecarboxylic acids and derivatives	0.9989598989486694	Pyridines and derivatives	0.9998250603675842	Organoheterocyclic compounds	1.0	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinium derivatives; Pyridinecarboxylic acids; Organic cations; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; N-methylpyridinium compounds; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
17_200929_Poo_TruePooMortality_DDApos_17	C18H38O10	[M + H3N + H]+	Fatty acids	0.9978487491607666	Glycerolipids	0.97804856300354	Monoacylglycerols	0.9663224220275879	Polyethylene glycols	0.9999023675918579	Dialkyl ethers	0.9999868869781494	Ethers	0.9999948740005493	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
47_200929_Poo_TruePooMortality_DDApos_47	C11H23NO2	[M + H]+	Alkaloids	0.6004767417907715	Lysine alkaloids	0.8280999064445496	Piperidine alkaloids	0.30562159419059753	Piperidines	0.9970730543136597					Piperidines	0.9970730543136597	Organoheterocyclic compounds	0.9999496936798096	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Piperidines; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
123_200929_Poo_TruePooMortality_DDApos_123	C6H12N2O3	[M + H]+	Amino acids and Peptides	0.9985540509223938	Small peptides	0.9984695315361023	Dipeptides	0.9942356944084167	N-acyl-alpha amino acids	0.9846781492233276	Amino acids and derivatives	0.9998878240585327	Amino acids, peptides, and analogues	0.9998812675476074	Carboxylic acids and derivatives	0.9999978542327881	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
91_200929_Poo_TruePooMortality_DDApos_91	C7H7NO2	[M + H]+	Alkaloids	0.9980868101119995	Nicotinic acid alkaloids	0.9695722460746765	Pyridine alkaloids	0.9624497294425964	Pyridinecarboxylic acids	0.9890572428703308	Pyridinecarboxylic acids	0.9890572428703308	Pyridinecarboxylic acids and derivatives	0.9969059824943542	Pyridines and derivatives	0.9999110698699951	Organoheterocyclic compounds	1.0	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinium derivatives; Pyridinecarboxylic acids; Organic cations; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; N-methylpyridinium compounds; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
124_200929_Poo_TruePooMortality_DDApos_124	C6H12N2O3	[M + H]+	Amino acids and Peptides	0.9993711113929749	Small peptides	0.9990056157112122	Dipeptides	0.9988480806350708	N-acyl-alpha amino acids	0.9841434955596924	Amino acids and derivatives	0.9998668432235718	Amino acids, peptides, and analogues	0.9998648166656494	Carboxylic acids and derivatives	0.9999991655349731	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
98_200929_Poo_TruePooMortality_DDApos_98	C16H17N7O12S	[M + Na]+	Carbohydrates	0.41684234142303467	Nucleosides	0.6488831043243408	Purine nucleos(t)ides	0.7746402025222778	Glycosyl compounds	0.6277891993522644	Glycosyl compounds	0.6277891993522644	Carbohydrates and carbohydrate conjugates	0.9336485266685486	Organooxygen compounds	0.9999889135360718	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Azoles; Sulfonyls; Organosulfonic acids; Monosaccharides; Carbonyl compounds; Glycosyl compounds; Amines; Primary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
92_200929_Poo_TruePooMortality_DDApos_92	C7H12N2O2	[M + H]+	Alkaloids	0.6373215317726135	Small peptides	0.6061424016952515	Pyrrolidine alkaloids	0.432808518409729	Alpha amino acids and derivatives	0.9203880429267883	Amino acids and derivatives	0.9531306624412537	Amino acids, peptides, and analogues	0.9521322846412659	Carboxylic acids and derivatives	0.9960435628890991	Organic acids and derivatives	0.9975984692573547	Organic compounds; Organoheterocyclic compounds; Amidines; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxamidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Hydropyrimidine carboxylic acids and derivatives; Trialkylamines; Diazinanes; Amines; Tertiary amines; Carboximidamides; N-alkylpiperazines; Imidolactams; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
125_200929_Poo_TruePooMortality_DDApos_125	C6H10N2O2	[M + H]+	Amino acids and Peptides	0.8556554317474365	Small peptides	0.9143081307411194	Aminoacids	0.8217657804489136	Alpha amino acids and derivatives	0.9299697279930115	Amino acids and derivatives	0.8712727427482605	Amino acids, peptides, and analogues	0.8723273873329163	Carboxylic acids and derivatives	0.998009979724884	Organic acids and derivatives	0.9974036812782288	Organic compounds; Organoheterocyclic compounds; Amidines; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxamidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidamides; Imidolactams; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
48_200929_Poo_TruePooMortality_DDApos_48	C10H19N3O4	[M + H]+	Amino acids and Peptides	0.9981235861778259	Small peptides	0.9995974898338318	Dipeptides	0.9996161460876465	Dipeptides	0.9996479749679565	Peptides	0.9995456337928772	Amino acids, peptides, and analogues	0.9999970197677612	Carboxylic acids and derivatives	0.9999992847442627	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Asparagine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
110_200929_Poo_TruePooMortality_DDApos_110	C22H30Cl2N6O11SSi2	[M + H]+	Amino acids and Peptides	0.9271788597106934	Oligopeptides	0.6068276166915894	Tripeptides	0.526678204536438	Gamma-glutamyl peptides	0.859550952911377	Peptides	0.852651834487915	Amino acids, peptides, and analogues	0.9972443580627441	Carboxylic acids and derivatives	0.9987887740135193	Organic acids and derivatives	0.9999604225158691	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Organochlorides; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Beta amino acids and derivatives; Hybrid peptides; Benzene and substituted derivatives; Alpha amino acid amides; Alpha amino acids; Benzenoids; Amines; Primary amines; Alkyl halides; Gamma-glutamyl peptides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
18_200929_Poo_TruePooMortality_DDApos_18	C16H34O9	[M + H3N + H]+	Fatty acids	0.9977912902832031	Glycerolipids	0.9785440564155579	Monoacylglycerols	0.982225239276886	Polyethylene glycols	0.9998806715011597	Dialkyl ethers	0.9999806880950928	Ethers	0.9999924898147583	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
126_200929_Poo_TruePooMortality_DDApos_126	CH8N3O4	[M + H3N + H]+	Alkaloids	0.10799872130155563	Ornithine alkaloids	0.9706390500068665	Polyamines	0.912121593952179	Primary amines	0.5310943126678467	Primary amines	0.5310943126678467	Amines	0.3260340094566345	Organonitrogen compounds	0.9991487264633179	Organic nitrogen compounds	1.0	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
99_200929_Poo_TruePooMortality_DDApos_99	C17H17N7O11Si2	[M + H]+	Carbohydrates	0.283204048871994	Nucleosides	0.7327695488929749	Purine nucleos(t)ides	0.9191680550575256	Alpha amino acids and derivatives	0.7011018991470337	Amino acids and derivatives	0.9829487204551697	Amino acids, peptides, and analogues	0.9825029373168945	Carboxylic acids and derivatives	0.9827551245689392	Organic acids and derivatives	0.9991148114204407	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Alcohols and polyols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Hippuric acids; Diazines; Monosaccharides; Glycosylamines; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Secondary amines; Secondary alkylarylamines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
127_200929_Poo_TruePooMortality_DDApos_127	C5H8N2	[M + H]+	Alkaloids	0.9953030347824097	Lysine alkaloids	0.4480668008327484	Imidazole alkaloids	0.2726213335990906	Aralkylamines	0.7004258632659912	Aralkylamines	0.7004258632659912	Amines	0.9952959418296814	Organonitrogen compounds	0.9999948740005493	Organic nitrogen compounds	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organonitrogen compounds; Dialkylamines; Amines; Secondary amines; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
128_200929_Poo_TruePooMortality_DDApos_128	C6H10N2O2	[M + H]+	Amino acids and Peptides	0.856561541557312	Small peptides	0.9206299781799316	Aminoacids	0.8216667771339417	Alpha amino acids and derivatives	0.9264609217643738	Amino acids and derivatives	0.8586382269859314	Amino acids, peptides, and analogues	0.8599381446838379	Carboxylic acids and derivatives	0.9973950386047363	Organic acids and derivatives	0.9965254664421082	Organic compounds; Organoheterocyclic compounds; Amidines; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxamidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidamides; Imidolactams; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
133_200929_Poo_TruePooMortality_DDApos_133	C16H25N5O8	[M + H]+	Alkaloids	0.8721106052398682	Pseudoalkaloids	0.30592069029808044	pteridine alkaloids	0.07394807040691376	Amino acids and derivatives	0.6874387860298157	Amino acids and derivatives	0.6874387860298157	Amino acids, peptides, and analogues	0.6693761944770813	Carboxylic acids and derivatives	0.921675443649292	Organic acids and derivatives	0.997685432434082	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Acetals; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; N-substituted imidazoles; Amines; Tertiary amines; Tertiary alkylarylamines; Vinylogous amides; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
111_200929_Poo_TruePooMortality_DDApos_111	C12H27BrN10O20	[M + H]+	Carbohydrates	0.7533755898475647	Aminosugars and aminoglycosides	0.5613077878952026	Aminoacids	0.0160098597407341	Alpha amino acids and derivatives	0.972602367401123	Amino acids and derivatives	0.9857205152511597	Amino acids, peptides, and analogues	0.9863749742507935	Carboxylic acids and derivatives	0.453957200050354	Organic acids and derivatives	0.9783388376235962	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Monoalkylamines; Orthocarboxylic acid derivatives; Pentoses; Monosaccharides; Secondary alcohols; Glycosyl compounds; Glycosylamines; Amines; Primary amines; Nitramines; Alkanolamines; Tetrahydrofurans; Ortho amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
93_200929_Poo_TruePooMortality_DDApos_93	C30H21ClN6O10Si2	[M + H]+	Amino acids and Peptides	0.22932541370391846	Peptide alkaloids	0.10840266197919846	Anthraquinones and anthrones	0.10538724809885025	N-acyl-alpha amino acids	0.771609365940094	Amino acids and derivatives	0.7938850522041321	Amino acids, peptides, and analogues	0.8016323447227478	Carboxylic acids and derivatives	0.9995808005332947	Organic acids and derivatives	0.9994756579399109	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyridines and derivatives; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Aryl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
100_200929_Poo_TruePooMortality_DDApos_100	C19H30N2O21P2	[M + Na]+	Carbohydrates	0.9893946051597595	Aminosugars and aminoglycosides	0.9940504431724548	Aminosugars	0.9952751398086548	Pyrimidine ribonucleoside diphosphates	0.645816445350647	Pyrimidine ribonucleoside diphosphates	0.645816445350647	Pyrimidine ribonucleotides	0.6237679123878479	Pyrimidine nucleotides	0.8660072684288025	Nucleosides, nucleotides, and analogues	0.931348443031311	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Pyrans; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Neuraminic acids and derivatives; Diazines; Pentoses; Pyrimidine nucleotides; Monosaccharides; Monosaccharide phosphates; Pyrimidine ribonucleoside diphosphates; Secondary alcohols; Organic pyrophosphates; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; Pyrimidine ribonucleotides; Hydropyrimidines; Glycosylamines; Pentose phosphates; Polyols; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
